No,MLSID,StreetNumberNumeric,streetaddress,STREETNAME,PostalCode,StateOrProvince,City,SalesClosePrice,LISTDATE,LISTPRICE,LISTTYPE,OriginalListPrice,FOUNDATIONSIZE,FENCE,MapLetter,LotSizeDimensions,SchoolDistrictNumber,DAYSONMARKET,offmarketdate,Fireplaces,RoomArea4,roomtype,ROOF,RoomFloor4,PotentialShortSale,PoolDescription,PDOM,GarageDescription,SQFTABOVEGROUND,Taxes,RoomFloor1,RoomArea1,TAXWITHASSESSMENTS,TAXYEAR,LivingArea,UNITNUMBER,YEARBUILT,ZONING,STYLE,ACRES,CoolingDescription,APPLIANCES,backonmarketdate,ROOMFAMILYCHAR,RoomArea3,EXTERIOR,RoomFloor3,RoomFloor2,RoomArea2,DiningRoomDescription,BASEMENT,BathsFull,BathsHalf,BATHQUARTER,BATHSTHREEQUARTER,Class,BATHSTOTAL,BATHDESC,RoomArea5,RoomFloor5,RoomArea6,RoomFloor6,RoomArea7,RoomFloor7,RoomArea8,RoomFloor8,Bedrooms,SQFTBELOWGROUND,AssumableMortgage,AssociationFee,ASSESSMENTPENDING,AssessedValuation
3229,RMLS,1471,1471 Midway Pkwy,Midway,55108,MN,STP - Saint Paul,271500,4/7/2017 0:00,279900,Exclusive Right,279900,754,"",D2,0,625 - St. Paul,10,4/17/2017 0:00,1,14 x  9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, , Den, Deck, Laundry",Asphalt Shingles,Main,No,"",10,"Attached Garage, Driveway - Concrete, Driveway - Asphalt, Garage Door Opener",1508,3846,Main,25 x 12,3846,2017,1508,"",1923,Residential-Single,(SF) Two Stories,0.22,None,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer","","Main Level, Family Room",12 x  8,Stucco,Main,Main,13 x 12,Separate/Formal Dining Room,Unfinished,1,0,1,0,SF,2,"Upper Level Full Bath , Basement",13 x 12,Upper,12 x 11,Upper,11 x  9,Upper,"","",3,0,"",0,No,0
3230,RMLS,225,225 Mount Hope Dr,Mount Hope,55107,MN,STP - Saint Paul,282000,4/2/2017 0:00,279900,Exclusive Right,279900,611,"",C1,71x85x91x100,625 - St. Paul,4,4/12/2017 0:00,0,11x11,", Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Exercise Room, Laundry, Pantry (Walk-In)","Asphalt Shingles, Pitched, Age 8 Years or Less",Main,No,None,4,"Detached Garage, Driveway - Concrete, Garage Door Opener",1500,3126,Main,12x19,3184.2,2017,1906,"",1997,Residential-Single,(SF) Two Stories,0.16,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Disposal","","Main Level, Lower Level",18x17,"Stucco, Cement Board",Lower,Main,11x10,"Informal Dining Room, Breakfast Area","Full, Partial Finished, Egress Windows, Poured Concrete",1,1,0,0,SF,2,"Main Floor 1/2 Bath, Upper Level Full Bath , Master Walk-Thru",19x12,Upper,13x13,Upper,13x10,Upper,"","",3,406,"",0,No,58.2
3231,RMLS,1223,1223 Fairmount Ave,Fairmount,55105,MN,STP - Saint Paul,276500,3/27/2017 0:00,279900,Exclusive Right,279900,546,None,D1,40x150,625 - St. Paul,21,4/17/2017 0:00,1,11x13,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Bonus Room, Laundry, Porch, Walk-In Closet, Deck","Asphalt Shingles, Age Over 8 Years",Main,No,None,21,"Detached Garage, Garage Door Opener, Other",1458,3589,Main,11x14,3922,2016,1458,"",1921,Residential-Single,(SF) One 1/2 Stories,0.14,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal, Electronic Air Filter","",Main Level,10x11,"Metal, Vinyl",Main,Main,8x14,Kitchen/Dining Room,"Partial, Day/Lookout Windows, Concrete Block, Unfinished",1,1,0,0,SF,2,"Main Floor Full Bath, Main Floor 1/2 Bath",9.5x11.5,Main,12x13.5,Upper,"","","","",2,0,Not Assumable,0,No,333
3232,RMLS,1372,1372 Hartford Ave,Hartford,55116,MN,STP - Saint Paul,275000,3/15/2017 0:00,279900,Exclusive Right,279900,768,Chain Link,D2,40x125,625 - St. Paul,0,3/15/2017 0:00,0,11x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Deck, Mud Room, Foyer, Laundry, Office","Asphalt Shingles, Age 8 Years or Less",Main,No,None,0,"Detached Garage, Garage Door Opener",768,2751,Main,12x12,3084,2016,1452,"",1936,Residential-Single,(SF) One Story,0.11,Central,"Range, Dishwasher, Refrigerator, Washer, Dryer","",Lower Level,27x11,Shakes,Lower,Main,12x6,"Eat In Kitchen, Living/Dining Room","Full, Finished (Livable), Drain Tiled, Sump Pump, Day/Lookout Windows, Concrete Block",1,0,0,1,SF,2,"Main Floor Full Bath, Walk-In Shower, 3/4 Basement",11x10,Main,11x10,Main,"","","","",2,684,"",0,Unknown,333
3233,RMLS,1267,1267 Bayard Ave,Bayard,55116,MN,STP - Saint Paul,281500,12/18/2017 0:00,279972,Exclusive Right,279972,1228,"Wood, Chain Link, Full",D2,50x125,625 - St. Paul,15,1/2/2018 0:00,2,17x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","Asphalt Shingles, Pitched, Age Over 8 Years",Main,No,None,15,Detached Garage,1228,3584,Main,15x13,3642,2017,1516,"",1957,Residential-Single,(SF) One Story,0.144,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer","",Lower Level,24x10,"Stucco, Brick/Stone",Lower,Main,9x13,"Eat In Kitchen, Living/Dining Room","Full, Finished (Livable), Drain Tiled, Sump Pump, Concrete Block",1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Basement",13x11,Main,11x9,Main,9x13,Main,"","",3,288,Not Assumable,0,Unknown,58
3234,RMLS,950,950 Oak View Ct,Oak View,55119,MN,STP - Saint Paul,280000,5/12/2017 0:00,279995,Exclusive Right,279995,1422,"",B2,75x149,625 - St. Paul,4,5/16/2017 0:00,1,25x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Laundry","Asphalt Shingles, Age 8 Years or Less",Main,No,"",4,Attached Garage,1422,3301,Main,14x14,3762,2016,2844,"",1986,Residential-Single,(SF) One Story,0.26,Central,"Range, Exhaust Fan/Hood, Dishwasher, Refrigerator, Disposal","","",27.5x26.5,"Stucco, Brick/Stone",Lower,Main,13x13,"","Walkout, Full, Finished (Livable), Drain Tiled, Egress Windows",2,0,0,0,SF,2,"Main Floor Full Bath, Full Basement",16x13.5,Main,13x13.5,Main,15x13.5,Lower,"","",3,1422,"",0,No,461
3235,RMLS,1611,1611 Hague Ave,Hague,55104,MN,STP - Saint Paul,292500,8/16/2017 0:00,280000,Exclusive Right,280000,724,Chain Link,D4,39x119,625 - St. Paul,5,8/21/2017 0:00,1,15x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Den, Porch","",Main,No,"",5,"Detached Garage, Driveway - Concrete",1448,2032,Main,19x11,2123.44,2017,1658,"",1920,Residential-Single,(SF) Two Stories,0.11,Window,"Range, Refrigerator, Washer, Dryer","",Lower Level,19x11,Stucco,Lower,Main,12x10,Separate/Formal Dining Room,"Full, Finished (Livable), Concrete Block",1,1,0,0,SF,2,"Upper Level Full Bath , 1/2 Basement, Basement",13x10,Upper,12x12,Upper,12x11,Upper,"","",3,210,Not Assumable,0,Yes,91.44
3236,RMLS,1308,1308 Niles Ave,Niles,55116,MN,STP - Saint Paul,280000,5/5/2017 0:00,280000,Exclusive Right,280000,845,Wood,D2,38x123,625 - St. Paul,3,5/23/2017 0:00,0,10x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch, Porch, Deck","",Main,No,"",3,"Detached Garage, Garage Door Opener",1171,3665,Main,21x11,4000,2017,1171,"",1916,Residential-Single,(SF) One 1/2 Stories,0.11,Central,"Range, Microwave, Dishwasher, Refrigerator","","","",Vinyl,"",Main,11x11,Separate/Formal Dining Room,Full,1,0,0,1,SF,2,"Main Floor 3/4 Bath, Upper Level Full Bath , 3/4 Master",13x12,Main,11x9,Upper,11x8,Upper,"","",3,0,"",0,Unknown,335
3237,RMLS,1807,1807 Minnehaha Ave W,Minnehaha,55104,MN,STP - Saint Paul,277000,4/1/2017 0:00,280000,Exclusive Right,280000,728,"",C3,60x177,625 - St. Paul,17,4/18/2017 0:00,0,13x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch, Patio, Deck","",Main,No,"",17,Detached Garage,2065,1822,Main,15x12,1822,2016,2065,"",1905,Residential-Single,(SF) More Than Two Stories,0.24,Ductless Mini-Split,"Range, Dishwasher, Refrigerator, Washer, Dryer","","",28x19,"Wood, Stucco",Third Story,Main,14x12,"Separate/Formal Dining Room, Eat In Kitchen","Walkout, Unfinished",1,0,0,1,SF,2,"Main Floor 3/4 Bath, Upper Level Full Bath",15x13,Upper,12x12,Upper,10x9,Upper,"","",3,0,"",0,Unknown,0
3238,RMLS,1177,1177 Burns Ave,Burns,55106,MN,STP - Saint Paul,280000,4/11/2017 0:00,280000,Exclusive Right,280000,1083,"",D4,62x245,625 - St. Paul,2,4/24/2017 0:00,0,18x14,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Office, Laundry, Deck","Asphalt Shingles, Age 8 Years or Less",Main,No,"",2,"Detached Garage, Driveway - Shared",2096,2860,Main,16x15,2918,2016,2096,"",1886,Residential-Single,(SF) Two Stories,0.28,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal","","","",Vinyl,"",Main,15x12,"Separate/Formal Dining Room, Eat In Kitchen",Full,2,0,0,0,SF,2,"Main Floor Full Bath, Upper Level Full Bath",17x14,Upper,16x10,Upper,12x10,Upper,10x10,Upper,4,0,"",0,No,58
3239,RMLS,1435,1435 Palace Ave,Palace,55105,MN,STP - Saint Paul,307000,3/31/2017 0:00,280000,Exclusive Right,280000,768,Wood,D1,40x125,625 - St. Paul,3,4/12/2017 0:00,1,12x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch",Asphalt Shingles,Main,No,None,3,Detached Garage,1073,3376,Main,13x13,3434,2017,1378,"",1920,Residential-Single,(SF) One Story,0.11,Central,"Range, Microwave, Dishwasher, Refrigerator, Disposal","","","","Metal, Vinyl, Brick/Stone","",Main,13x12,Separate/Formal Dining Room,"Full, Finished (Livable), Drain Tiled, Sump Pump, Egress Windows",1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Basement",10x10,Main,10x10,Main,21x10,Lower,"","",3,305,"",0,Unknown,58
3240,RMLS,2028,2028 Jefferson Ave,Jefferson,55105,MN,STP - Saint Paul,284900,8/9/2017 0:00,284900,Exclusive Right,304900,1096,"",C1,0,625 - St. Paul,33,9/21/2017 0:00,0,11x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Deck","Asphalt Shingles, Age 8 Years or Less",Main,No,"",26,Detached Garage,1196,4182,Main,19x13,4182,2017,1412,"",1925,Residential-Single,(SF) One 1/2 Stories,0,Window,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer","","Lower Level, Family Room",18x12,Stucco,Lower,Main,13x10,Separate/Formal Dining Room,"Full, Finished (Livable)",1,0,0,0,SF,1,Main Floor Full Bath,11x10,Main,11x10,Main,12x8,Upper,"","",3,216,"",0,Unknown,0
3241,RMLS,670,670 W Armstrong Ave,Armstrong,55102,MN,STP - Saint Paul,308000,5/12/2017 0:00,284900,Exclusive Right,284900,1242,Partial,A2,41x124,625 - St. Paul,19,5/31/2017 0:00,0,15x17,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Fifth (5th) Bedroom, Great Room",Asphalt Shingles,Main,No,"",19,Carport,2484,1596,Main,15x15,1595.6,2016,2484,"",1885,Residential-Single,(SF) Two Stories,0.15,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Tankless Water  Heater","","Main Level, Great Room","",Vinyl,"","","",Informal Dining Room,"Full, Unfinished",2,0,0,1,SF,3,"Main Floor 3/4 Bath, Upper Level Full Bath",15x12,Upper,13x9,Upper,9x11,Upper,9x13,Main,5,0,Not Assumable,0,Unknown,0
3242,RMLS,1583,1583 Merrill St,Merrill,55108,MN,STP - Saint Paul,275000,9/23/2017 0:00,285000,Exclusive Right,285000,596,"Wood, Privacy, Full",D2,40x130,625 - St. Paul,9,10/2/2017 0:00,1,11x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, ,","Asphalt Shingles, Age Over 8 Years",Main,No,"",9,"Detached Garage, Driveway - Concrete, Garage Door Opener",1032,3524,Main,19x11,3582,2017,1309,"",1941,Residential-Single,(SF) One 1/2 Stories,0.119,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal","",Lower Level,17x12,"Vinyl, Brick/Stone, Cement Board",Lower,Main,12x9,"Separate/Formal Dining Room, Living/Dining Room","Full, Finished (Livable)",1,0,0,0,SF,1,Upper Level Full Bath,13x11,Upper,11x12,Upper,"","","","",2,277,Not Assumable,0,No,85
3243,RMLS,1448,1448 Pascal St N,Pascal,55108,MN,STP - Saint Paul,282000,8/15/2017 0:00,285000,Exclusive Right,285000,1036,"Wood, Privacy",D2,40x135,625 - St. Paul,28,9/12/2017 0:00,0,14x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch","Asphalt Shingles, Pitched, Age Over 8 Years",Main,No,None,28,"Detached Garage, Driveway - Asphalt",1105,3102,Main,14x13,3102,2017,1775,"",1922,Residential-Single,(SF) One 1/2 Stories,0.12,Central,"Range, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal","",Lower Level,10x20,"Metal, Vinyl",Lower,Main,8x13,"Eat In Kitchen, Living/Dining Room","Full, Finished (Livable), Egress Windows",2,0,0,0,SF,2,"Main Floor Full Bath, Full Basement",12x12,Main,11x10,Main,13x13,Lower,"","",3,670,"",0,No,0
3244,RMLS,963,963 Montana Ave W,Montana,55117,MN,STP - Saint Paul,280000,8/3/2017 0:00,285000,Exclusive Right,310000,1353,Partial,E2,50x128,625 - St. Paul,89,11/7/2017 0:00,1,18.7x8,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Family Room, Recreation Room","Asphalt Shingles, Pitched, Age 8 Years or Less",Main,No,None,32,"Detached Garage, Garage Door Opener",1854,3873,Main,13x18.3,4628,2017,2403,"",1946,Residential-Single,(SF) One 1/2 Stories,0.15,Central,"Cooktop, Wall Oven, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Other","","Main Level, Lower Level, 2 or More, Family Room",20.5x15.8,Metal,Main,Main,13.7x9,Separate/Formal Dining Room,"Full, Partial Finished, Day/Lookout Windows, Concrete Block",1,1,0,0,SF,2,"Main Floor Full Bath, Upper Level 1/2 Bath",12.5x10.5,Main,12.5x9,Main,15x10.5,Upper,14x13.7,Upper,4,549,Not Assumable,0,Unknown,754.62
3245,RMLS,1800,"1800 Graham Ave, 138",Graham,55116,MN,STP - Saint Paul,275000,4/17/2017 0:00,285000,Exclusive Right,285000,1567,None,C3,Common,625 - St. Paul,21,5/8/2017 0:00,1,12x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Deck","Flat, Age Over 8 Years, Rubber",Main,No,None,21,"Heated Garage, Underground Garage, Driveway - Concrete, Assigned, Garage Door Opener",1567,3262,Main,18x14,3262,2017,1567,138,2005,Residential-Multi-Family,(CC) High Rise (4+ Levels),0.04,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Disposal","","","","Wood, Brick/Stone","",Main,11x11,"Informal Dining Room, Breakfast Area, Kitchen/Dining Room, Living/Dining Room",None,2,0,0,0,SF,2,"Main Floor Full Bath, Private Master, Full Master, Separate Tub & Shower",15x14,Main,13x13,Main,13x11,Main,"","",3,0,"",562,No,0
3246,RMLS,1800,"1800 Graham Ave, 219",Graham,55116,MN,STP - Saint Paul,285000,3/24/2017 0:00,285000,Exclusive Right,285000,1567,"",C3,Condo,625 - St. Paul,46,5/9/2017 0:00,1,14x18,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Deck",Pitched,Main,No,"",46,"Tuckunder, Heated Garage, Driveway - Concrete, Garage Door Opener",1567,2924,Main,19x14,2924,2017,1567,219,2005,Residential-Multi-Family,(CC) High Rise (4+ Levels),0,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Disposal","",Great Room,"","Stucco, Brick/Stone","","","","Eat In Kitchen, Kitchen/Dining Room, Living/Dining Room",None,2,0,0,0,SF,2,"Main Floor Full Bath, Full Master",15x14,Main,12x12,Main,16x10,Main,"","",3,0,Not Assumable,562,No,59
3247,RMLS,1088,1088 Hoyt Ave W,Hoyt,55117,MN,STP - Saint Paul,282500,3/9/2017 0:00,285000,Exclusive Right,285000,812,Partial,E2,55x120,625 - St. Paul,11,3/20/2017 0:00,1,13x13,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Sun Room, Foyer","Asphalt Shingles, Age 8 Years or Less",Main,No,"",11,"Attached Garage, Garage Door Opener",1505,3717,Main,20x12.5,4088,2016,1905,"",1941,Residential-Single,(SF) Two Stories,0.15,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer","",Lower Level,20x12,"Vinyl, Brick/Stone",Lower,Main,11x12,Separate/Formal Dining Room,"Full, Finished (Livable)",1,1,0,0,SF,2,"Main Floor 1/2 Bath, Upper Level Full Bath",15.5x11,Upper,10x13,Upper,10x11,Upper,"","",3,400,"",0,No,371
3248,RMLS,78,"78 10th St E, R2810",10th,55101,MN,STP - Saint Paul,284000,9/13/2017 0:00,287000,Exclusive Right,287000,989,"",B4,Common,625 - St. Paul,49,11/1/2017 0:00,0,10x8,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom",Metal,Main,No,"",49,"Attached Garage, Covered, Secured, Assigned",989,2817,Main,23x12,3014,2017,989,R2810,1987,Residential-Single,(CC) High Rise (4+ Levels),0.023,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Disposal","","","",Brick/Stone,"","","","Eat In Kitchen, Kitchen/Dining Room",None,1,0,0,1,SF,2,"Main Floor Full Bath, Private Master, 3/4 Master, Bathroom Ensuite, Walk-In Shower",12x11,Main,12x11,Main,"","","","",2,0,"",610,No,197
3249,RMLS,284,"284 Spring St, 109",Spring,55102,MN,STP - Saint Paul,287400,6/16/2017 0:00,287900,Exclusive Right,287900,1054,"",B1,Common Area,625 - St. Paul,5,6/21/2017 0:00,0,11X12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, ,","",Main,No,"",5,"Attached Garage, Tuckunder, Heated Garage, Underground Garage, Assigned, Garage Door Opener",1054,4048,Main,14X6,4102,2017,1054,109,2006,Residential-Single,(CC) High Rise (4+ Levels),0.023,Central,"","","","","Metal, Brick/Stone","",Main,8X11,"",None,1,0,0,0,SF,1,"",12X12,Main,9X10,Main,"","","","",2,0,Not Assumable,318,Unknown,54
3250,RMLS,1361,1361 Saint Clair Ave,Saint Clair,55105,MN,STP - Saint Paul,283000,5/18/2017 0:00,288000,Exclusive Right,298000,1104,Chain Link,D1,40x130,625 - St. Paul,66,7/25/2017 0:00,0,12x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","Asphalt Shingles, Age 8 Years or Less",Main,No,"",42,Detached Garage,1585,2692,Main,13x12,3170,2017,1585,"",1914,Residential-Single,(SF) One 1/2 Stories,0.12,Ductless Mini-Split,"Range, Microwave, Exhaust Fan/Hood, Refrigerator, Washer, Dryer, Disposal","","","",Vinyl,"",Main,13x12,Informal Dining Room,Full,1,0,0,1,SF,2,"Main Floor Full Bath, Upper Level 3/4 Bath",14x10,Main,12x10,Main,15x11,Main,35x11,Upper,4,0,Not Assumable,0,Yes,477
3251,RMLS,1400,1400 Asbury St,Asbury,55108,MN,STP - Saint Paul,282000,5/24/2017 0:00,289000,Exclusive Right,289000,816,Chain Link,D2,40x128,625 - St. Paul,20,6/13/2017 0:00,0,10x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Office",Asphalt Shingles,Main,No,None,20,"Detached Garage, Garage Door Opener",1079,2051,Main,14x12,2488,2017,1650,"",1923,Residential-Single,(SF) One 1/2 Stories,0.12,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Freezer","","Main Level, Lower Level",14x10,Stucco,Lower,Main,12x10,"Informal Dining Room, Kitchen/Dining Room, Living/Dining Room","Finished (Livable), Day/Lookout Windows, Egress Windows",1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Basement",12x11,Main,11x10,Main,22x12,Upper,10x11,Lower,4,571,Not Assumable,0,No,437
3252,RMLS,505,505 Cretin Ave S,Cretin,55116,MN,STP - Saint Paul,281000,10/17/2017 0:00,289900,Exclusive Right,289900,708,"Wood, Privacy",C2,50x116,625 - St. Paul,40,11/26/2017 0:00,1,12 x 8,"Living Room, Dining Room, , Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, , , Sun Room","Asphalt Shingles, Pitched",Main,No,"",40,"Detached Garage, Driveway - Concrete, Garage Door Opener",1260,3510,Main,20 x 12,3872,2017,1260,"",1916,Residential-Single,(SF) Two Stories,0.133,Window,"Range, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Disposal","","","","Metal, Vinyl","",Main,14 x 12,"Separate/Formal Dining Room, Breakfast Area","Full, Partial Finished, Drain Tiled, Sump Pump, Concrete Block",1,1,0,0,SF,2,"Upper Level Full Bath , 1/2 Basement",18 x 12,Upper,12 x 12,Upper,"","","","",2,0,"",0,No,362
3253,RMLS,1061,1061 Howell St S,Howell,55116,MN,STP - Saint Paul,291000,9/7/2017 0:00,289900,Exclusive Right,289900,1232,"",C3,70x134,625 - St. Paul,5,9/19/2017 0:00,2,14x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Laundry, Foyer",Asphalt Shingles,Main,No,"",5,Attached Garage,1232,4340,Main,18x13,4340,2017,2164,"",1954,Residential-Single,(SF) One Story,0.22,Central,"Range, Dishwasher, Refrigerator","",Lower Level,25x18,"Wood, Shakes, Brick/Stone",Lower,Main,13x8,"Informal Dining Room, Eat In Kitchen","Walkout, Finished (Livable)",1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Basement",16x12.5,Main,12.5x10,Main,14x9,Lower,"","",3,932,"",0,Unknown,335
3254,RMLS,773,773 Gorman Ave,Gorman,55107,MN,STP - Saint Paul,260000,7/28/2017 0:00,289900,Exclusive Right,289900,854,"",C2,0,625 - St. Paul,28,8/25/2017 0:00,0,12x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch, Deck, Porch, Sun Room, Pantry (Walk-In)",Asphalt Shingles,Main,No,"",28,"Detached Garage, Driveway - Gravel, Garage Door Opener",1624,2242,Main,11x19,2295.64,2017,1624,"",1924,Residential-Single,(SF) Two Stories,0.46,Central,"Range, Microwave, Exhaust Fan/Hood, Refrigerator, Washer, Dryer, Furnace Humidifier","","","",Wood,"",Main,11x14,"Separate/Formal Dining Room, Eat In Kitchen","Walkout, Full, Concrete Block",1,1,0,1,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , 3/4 Basement",12x11,Upper,12x11,Upper,9x11,Upper,8x12,Upper,4,0,"",0,Unknown,54
3255,RMLS,1689,1689 Iglehart Ave,Iglehart,55104,MN,STP - Saint Paul,325000,7/27/2017 0:00,289900,Exclusive Right,289900,708,"Wood, Partial",D4,60x122,625 - St. Paul,25,8/29/2017 0:00,0,12.5x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","Asphalt Shingles, Age 8 Years or Less",Main,No,"",25,"Detached Garage, Driveway - Asphalt, Garage Door Opener",1199,3992,Main,11.5x19,3992,2017,1599,"",1923,Residential-Single,(SF) One 1/2 Stories,0.17,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer","",Lower Level,11x15,"Metal, Vinyl",Lower,Main,11.5x12,Separate/Formal Dining Room,"Full, Finished (Livable), Egress Windows, Concrete Block",1,1,0,1,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, Full Master, 3/4 Basement",14x10,Upper,10x9,Main,10x8,Lower,"","",3,400,Not Assumable,0,No,0
3256,RMLS,279,279 Goodrich Ave,Goodrich,55102,MN,STP - Saint Paul,285000,6/12/2017 0:00,289900,Exclusive Right,289900,860,"Wood, Other",B1,0,625 - St. Paul,78,8/29/2017 0:00,0,10x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Other","Asphalt Shingles, Age 8 Years or Less",Main,No,None,78,"Detached Garage, Driveway - Shared, Garage Door Opener, No Int Access to Dwelling",1720,3414,Main,14x13,3414,2017,1720,"",1871,Residential-Multi-Family,(TH) Side x Side,0,Central,"Range, Microwave, Dishwasher, Washer, Dryer, Disposal","",Main Level,13x11,Wood,Main,Main,11x11,Separate/Formal Dining Room,Full,1,0,0,1,SF,2,"Main Floor 3/4 Bath, Upper Level Full Bath , Walk-In Shower",14x10,Upper,14x10,Upper,11x10,Upper,"","",3,0,Not Assumable,325,Unknown,0
