No,MLSID,StreetNumberNumeric,streetaddress,STREETNAME,PostalCode,StateOrProvince,City,SalesClosePrice,LISTDATE,LISTPRICE,LISTTYPE,OriginalListPrice,FOUNDATIONSIZE,FENCE,MapLetter,LotSizeDimensions,SchoolDistrictNumber,DAYSONMARKET,offmarketdate,Fireplaces,RoomArea4,roomtype,ROOF,RoomFloor4,PotentialShortSale,PoolDescription,PDOM,GarageDescription,SQFTABOVEGROUND,Taxes,RoomFloor1,RoomArea1,TAXWITHASSESSMENTS,TAXYEAR,LivingArea,UNITNUMBER,YEARBUILT,ZONING,STYLE,ACRES,CoolingDescription,APPLIANCES,backonmarketdate,ROOMFAMILYCHAR,RoomArea3,EXTERIOR,RoomFloor3,RoomFloor2,RoomArea2,DiningRoomDescription,BASEMENT,BathsFull,BathsHalf,BATHQUARTER,BATHSTHREEQUARTER,Class,BATHSTOTAL,BATHDESC,RoomArea5,RoomFloor5,RoomArea6,RoomFloor6,RoomArea7,RoomFloor7,RoomArea8,RoomFloor8,Bedrooms,SQFTBELOWGROUND,AssumableMortgage,AssociationFee,ASSESSMENTPENDING,AssessedValuation
1287,RMLS,363,363 Sidney St E,Sidney,55107,MN,STP - Saint Paul,128850,5/5/2017 0:00,125000,Exclusive Right,125000,440,"",C2,40x123,625 - St. Paul,13,5/18/2017 0:00,0,10x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch",Asphalt Shingles,Main,No,"",13,Detached Garage,440,793,Main,10x11,1138,2017,640,"",1956,Residential-Single,(SF) One Story,0.11,Window,"Range, Refrigerator, Washer, Dryer","","","",Vinyl,"","","","","Full, Concrete Block",1,0,0,0,SF,1,Main Floor Full Bath,10x9,Main,17x9,Lower,"","","","",2,200,Not Assumable,0,Yes,344.46
1288,RMLS,1137,1137 Jackson St,Jackson,55117,MN,STP - Saint Paul,116800,5/4/2017 0:00,125000,Exclusive Right,125000,752,"Wood, Chain Link",B2,40x113,625 - St. Paul,27,5/31/2017 0:00,0,13x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Game Room, Porch, Utility Room",Asphalt Shingles,Main,No,None,27,"Detached Garage, Driveway - Asphalt, Garage Door Opener",1275,936,Main,14x11,990,2016,1275,"",1889,Residential-Single,(SF) Two Stories,0.1,None,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer","","","","Wood, Vinyl","",Main,15x11,"Separate/Formal Dining Room, Eat In Kitchen",Partial Finished,1,1,0,0,SF,2,Upper Level Full Bath,15x11,Upper,11x11,Upper,"","","","",2,0,"",0,Unknown,54
1289,RMLS,285,"285 Cliff St, 5",Cliff,55102,MN,STP - Saint Paul,131000,4/20/2017 0:00,125000,Exclusive Right,125000,930,"",B1,Common,625 - St. Paul,20,5/10/2017 0:00,0,8x6,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","Asphalt Shingles, Flat",Main,No,None,20,"Detached Garage, Driveway - Asphalt",930,772,Main,13x13,830,2017,930,5,1926,Residential-Multi-Family,(CC) Low Rise (3- Levels),0.022,Wall,"Range, Microwave, Refrigerator","","","",Stucco,"",Main,11x17,Informal Dining Room,None,1,0,0,0,SF,1,Main Floor Full Bath,13x10,Main,11x10,Main,"","","","",2,0,"",330,Unknown,58.2
1290,RMLS,1349,1349 Fremont Ave,Fremont,55106,MN,STP - Saint Paul,124500,6/6/2017 0:00,125900,Exclusive Right,125900,1014,None,E3,70x123,625 - St. Paul,15,6/21/2017 0:00,0,9x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Other","Asphalt Shingles, Pitched, Age Over 8 Years",Main,No,None,15,"Detached Garage, Driveway - Asphalt, Garage Door Opener",1014,1426,Main,22x12,1426,2017,1014,"",1925,Residential-Single,(SF) One 1/2 Stories,0.2,Central,"Range, Refrigerator, Washer, Dryer","",Main Level,"","Metal, Vinyl","",Main,12x12,Kitchen/Dining Room,Full,1,0,0,0,SF,1,Main Floor Full Bath,15x10,Main,10x11,Main,"","","","",2,0,Not Assumable,0,No,0
1291,RMLS,1418,1418 Mayre St,Mayre,55117,MN,STP - Saint Paul,127000,9/14/2017 0:00,127000,Exclusive Right,127000,960,"",B2,60x148,625 - St. Paul,14,9/28/2017 0:00,0,"","Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","","",No,"",14,Detached Garage,960,1498,"","",1556,2017,1560,"",1961,Residential-Single,(SF) One Story,0.204,Central,"Range, Microwave, Exhaust Fan/Hood, Refrigerator","","","",Wood,"","","","",Full,1,1,0,0,SF,2,"Main Floor Full Bath, 1/2 Basement","","","","","","","","",3,600,"",0,No,58
1292,RMLS,385,"385 Laurel Ave, 210",Laurel,55102,MN,STP - Saint Paul,129000,5/16/2017 0:00,127500,Exclusive Right,127500,672,None,A4,common,625 - St. Paul,13,5/31/2017 0:00,0,13x7,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","Flat, Age Over 8 Years, Rubber",Main,No,"",13,"Uncovered/Open, Contract Pkg Required",672,1552,Main,16x11,1552,2017,672,210,1918,Residential-Single,(CC) Low Rise (3- Levels),0.02,None,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Disposal","","","",Brick/Stone,"",Main,11x9,Living/Dining Room,None,1,0,0,0,SF,1,Main Floor Full Bath,13x12,Main,"","","","","","",1,0,Not Assumable,225,No,0
1293,RMLS,1307,1307 Woodbridge St,Woodbridge,55117,MN,STP - Saint Paul,133000,5/11/2017 0:00,127500,Exclusive Right,127500,672,"",B2,40X127,625 - St. Paul,57,7/7/2017 0:00,0,12 x  6,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch, Unfinished","",Main,No,"",57,Detached Garage,1104,1878,Main,10 x 12,1936,2017,1104,"",1920,Residential-Single,(SF) One 1/2 Stories,0,None,"Range, Refrigerator, Washer, Dryer","","",11x12,Stucco,Main,Main,12 x 13,"Separate/Formal Dining Room, Eat In Kitchen",Full,1,0,0,0,SF,1,Upper Level Full Bath,10 x  9,Upper,11 x 10,Upper,"","","","",2,0,"",0,No,0
1294,RMLS,1392,"1392 Carling Dr, 207",Carling Dr,55108,MN,STP - Saint Paul,119750,4/14/2017 0:00,127500,Exclusive Right,127500,629,None,D3,0,625 - St. Paul,44,5/28/2017 0:00,0,10x10,"Living Room, Dining Room, , Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, ,",Age 8 Years or Less,Main,No,"",44,"Heated Garage, Underground Garage",1258,1590,Main,30x11,1648,2017,1258,207,1983,Residential-Single,(CC) Low Rise (3- Levels),0.03,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal","",Main Level,"",Wood,"",Main,11x9,Kitchen/Dining Room,None,1,1,0,0,SF,2,"Main Floor 1/2 Bath, Upper Level Full Bath",17x13,Upper,13x10,Upper,"","","","",2,0,"",539,Unknown,58
1295,RMLS,110,110 Atwater St,Atwater,55117,MN,STP - Saint Paul,127900,8/18/2017 0:00,127900,Exclusive Right,129900,762,Chain Link,B3,25x113,625 - St. Paul,46,10/3/2017 0:00,0,9x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Deck, Foyer","Asphalt Shingles, Pitched, Age 8 Years or Less",Main,No,"",33,Detached Garage,762,815,Main,13x13,815,2017,762,"",1889,Residential-Single,(SF) One Story,0.065,None,"Range, Exhaust Fan/Hood, Dishwasher, Refrigerator","","","",Fiber Board,"","","",Eat In Kitchen,Partial,1,0,0,0,SF,1,Main Floor Full Bath,12x11,Main,13x9,Main,"","","","",2,0,Not Assumable,0,No,0
1296,RMLS,1101,1101 Reaney Ave,Reaney,55106,MN,STP - Saint Paul,133000,9/8/2017 0:00,128000,Exclusive Right,128000,989,Chain Link,D3,50x127,625 - St. Paul,12,9/20/2017 0:00,0,16x14,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch","",Main,No,"",12,Detached Garage,1359,659,Main,27x11,718,2017,1359,"",1889,Residential-Single,(SF) Two Stories,0.15,"Wall, Ductless Mini-Split","","","","",Wood,"",Main,8x10,"Separate/Formal Dining Room, Eat In Kitchen",Partial,1,1,0,0,SF,2,"Upper Level Full Bath , Private Master",14x12,Main,13x13,Upper,13x8,Upper,"","",3,0,"",0,Yes,58
1297,RMLS,1796,1796 Case Ave E,Case,55119,MN,STP - Saint Paul,138500,10/18/2017 0:00,128500,Exclusive Right,128500,891,"Wood, Chain Link",A3,40x100,625 - St. Paul,8,10/26/2017 0:00,0,14x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch",Asphalt Shingles,Main,No,"",8,"Detached Garage, Garage Door Opener",891,1154,Main,16x10,1154,2017,891,"",1915,Residential-Single,(SF) One Story,0.092,Central,"Range, Microwave, Exhaust Fan/Hood, Refrigerator, Washer, Dryer","",Main Level,"",Vinyl,"","","",Eat In Kitchen,"Full, Concrete Block, Unfinished",1,0,0,0,SF,1,Main Floor Full Bath,17x9,Main,11x9,Main,"","","","",2,0,Not Assumable,0,Unknown,0
1298,RMLS,1329,1329 Reaney Ave,Reaney,55106,MN,STP - Saint Paul,131000,6/22/2017 0:00,128900,Exclusive Right,128900,574,None,E3,40x125,625 - St. Paul,34,7/26/2017 0:00,0,12x8,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch, Other","Asphalt Shingles, Age 8 Years or Less",Main,No,None,34,"Detached Garage, Garage Door Opener",1054,1216,Main,14x10,1216,2017,1359,"",1911,Residential-Single,(SF) One 1/2 Stories,0.11,None,"Range, Refrigerator, Washer","","","","Vinyl, Other","",Main,16x11,Kitchen/Dining Room,Unfinished,1,0,0,0,SF,1,Upper Level Full Bath,12x11,Upper,11x10,Upper,"","","","",2,305,Not Assumable,0,No,0
1299,RMLS,343,"343 Belvidere St E, 343A",Belvidere,55107,MN,STP - Saint Paul,123000,4/13/2017 0:00,128900,Exclusive Right,128900,960,"",C2,common,625 - St. Paul,18,5/4/2017 0:00,0,12x7,"Living Room, Dining Room, , Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, , , Garage, Deck",Asphalt Shingles,Main,No,"",18,"Attached Garage, Tuckunder, Tandem, Driveway - Asphalt, Garage Door Opener",960,910,Main,14X14,910,2016,960,343A,1985,Residential-Single,(CC) Low Rise (3- Levels),0,Central,"Range, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer","","","","Metal, Vinyl","",Main,10x10,"Eat In Kitchen, Living/Dining Room",None,1,0,0,0,SF,1,Main Floor Full Bath,12x12,Main,12x12,Main,"","","","",2,0,"",226,Unknown,0
1300,RMLS,391,"391 Laurel Ave, 1",Laurel,55102,MN,STP - Saint Paul,132000,11/16/2017 0:00,129000,Exclusive Right,134000,686,"",A4,1,625 - St. Paul,12,11/28/2017 0:00,0,12x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Foyer","Flat, Age Over 8 Years, Rubber",Main,No,"",12,"Contract Pkg Required, No Int Access to Dwelling",1,978,Main,12x19,978,2017,687,1,1918,Residential-Single,(CC) Low Rise (3- Levels),0.02,Window,"Range, Exhaust Fan/Hood, Dishwasher, Refrigerator, Disposal","","","",Brick/Stone,"","","",Living/Dining Room,None,1,0,0,0,SF,1,Main Floor Full Bath,12x13,Main,"","","","","","",1,686,"",218,No,0
1301,RMLS,757,757 Bradley St,Bradley,55130,MN,STP - Saint Paul,130000,9/8/2017 0:00,129000,Exclusive Right,135000,686,"",C3,40x122,625 - St. Paul,24,10/2/2017 0:00,0,11X7,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch",Age 8 Years or Less,"",No,"",7,Detached Garage,900,1946,"",11X12,1946,2017,900,"",1889,Residential-Single,(SF) One 1/2 Stories,0.11,None,"Range, Refrigerator","",Main Level,"",Stucco,"","",11X12,Living/Dining Room,Unfinished,1,0,1,0,SF,2,Upper Level Full Bath,14X10,"",14X11,"",9X12,"","","",3,0,Not Assumable,0,Unknown,0
1302,RMLS,1131,1131 Beech St,Beech,55106,MN,STP - Saint Paul,125000,7/14/2017 0:00,129000,Exclusive Right,129000,840,Partial,D3,40x123,625 - St. Paul,9,8/14/2017 0:00,0,13x13,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Den, Other, Three Season Porch, Three Season Porch","Asphalt Shingles, Age 8 Years or Less",Main,No,"",9,Detached Garage,1290,252,Main,16x12,252,2017,1290,"",1890,Residential-Single,(SF) One 1/2 Stories,0.11,None,"Range, Dishwasher, Refrigerator","","","","Wood, Shakes","",Main,17x10,"Separate/Formal Dining Room, Eat In Kitchen","Full, Unfinished",1,0,0,0,SF,1,Main Floor Full Bath,13x11,Upper,12x9,Upper,10x12,Upper,"","",3,0,Not Assumable,0,No,0
1303,RMLS,1372,"1372 Carling Dr, 207",Carling,55108,MN,STP - Saint Paul,125000,6/30/2017 0:00,129000,Exclusive Right,129000,1257,"",D3,0,625 - St. Paul,18,7/18/2017 0:00,0,11x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","",Main,No,None,18,Underground Garage,1257,1790,Main,30x10,1790,2017,1257,207,1983,Residential-Single,(CC) Low Rise (3- Levels),0.03,Central,"Cooktop, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal","",Lower Level,"",Wood,"",Main,9x10,Separate/Formal Dining Room,None,1,1,0,0,SF,2,"Main Floor 1/2 Bath, Upper Level Full Bath",16x11,Upper,12x10,Upper,"","","","",2,0,"",539,No,0
1304,RMLS,1945,1945 Minnehaha Ave E,Minnehaha,55119,MN,STP - Saint Paul,133000,8/4/2017 0:00,129500,Exclusive Right,129500,624,"",A3,46x167,625 - St. Paul,47,9/20/2017 0:00,0,"","Living Room, Dining Room, , Kitchen, First (1st) Bedroom, , , , Den, Three Season Porch","","",No,"",47,"Detached Garage, Driveway - Asphalt, Garage Door Opener",908,1938,"","",2350,2017,908,"",1920,Residential-Single,(SF) One 1/2 Stories,0.153,Window,"","","","",Shakes,"","","","",Full,1,1,0,0,SF,2,"","","","","","","","","",1,0,"",0,Yes,412
1305,RMLS,26,"26 10th St W, 804",10th,55102,MN,STP - Saint Paul,129900,12/4/2017 0:00,129900,Exclusive Right,129900,848,"",B4,corner,625 - St. Paul,31,1/4/2018 0:00,0,14 x 7.5,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Deck","",Main,No,"",31,"Underground Garage, Secured, Contract Pkg Required, Other",848,742,Main,24 x 14,942,2017,848,804,1980,Residential-Single,(CC) High Rise (4+ Levels),0.019,Central,"Range, Microwave, Dishwasher, Refrigerator","","","",Brick/Stone,"","","","Informal Dining Room, Kitchen/Dining Room, Living/Dining Room",None,1,0,0,0,SF,1,Main Floor Full Bath,18 x 11,Main,"","","","","","",1,0,Not Assumable,522,No,200
1306,RMLS,807,807 Jessamine Ave E,Jessamine,55106,MN,STP - Saint Paul,125000,10/12/2017 0:00,129900,Exclusive Right,129900,749,"Chain Link, Full",D2,40x121,625 - St. Paul,40,11/21/2017 0:00,0,14x10,"Living Room, Dining Room, , Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom,","Asphalt Shingles, Pitched, Age 8 Years or Less",Main,No,"",40,Detached Garage,1345,1248,Main,16x12,1592,2017,1405,"",1910,Residential-Single,(SF) One 1/2 Stories,0.11,Ductless Mini-Split,"Range, Cooktop, Exhaust Fan/Hood, Refrigerator, Freezer, Washer, Dryer","",Main Level,"",Wood,"",Main,13x12,"","Full, Partial Finished, Concrete Block",2,0,0,0,SF,2,"Upper Level 3/4 Bath, 3/4 Basement",12x10,Upper,11x10,Upper,9x8,Upper,"","",3,60,Not Assumable,0,No,344.36
1307,RMLS,1653,1653 Woodbridge St,Woodbridge,55117,MN,STP - Saint Paul,130900,9/28/2017 0:00,129900,Exclusive Right,129900,900,"",B1,40X125,625 - St. Paul,29,10/27/2017 0:00,0,"","Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","","",No,"",29,On-Street Parking Only,900,966,"","",1518,2017,1380,"",1965,Residential-Single,(SF) One Story,0.115,Window,"","","","",Stucco,"","","","","Walkout, Full",1,0,0,0,SF,1,"","","","","","","","","",3,480,"",0,Unknown,552.48
1308,RMLS,418,418 Livingston Ave,Livingston,55107,MN,STP - Saint Paul,133500,9/8/2017 0:00,129900,Exclusive Right,129900,500,"Wood, Privacy",C1,21x67,625 - St. Paul,46,11/7/2017 0:00,0,16x12,"Living Room, , , Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, , Walk-In Closet, Recreation Room, Laundry, Patio",Asphalt Shingles,Main,No,None,46,"Detached Garage, Driveway - Asphalt",964,936,Main,12x18,936,2017,1366,"",1982,Residential-Single,(TH) Side x Side,0.03,Central,"Range, Refrigerator, Washer, Dryer","",Lower Level,"","Metal, Vinyl","","","","Eat In Kitchen, Kitchen/Dining Room","Full, Finished (Livable), Partial Finished, Concrete Block",2,0,0,0,SF,2,"Upper Level Full Bath , Full Basement",14x9,Upper,11x9'4,Upper,11x8'6,Upper,"","",3,402,"",173,Unknown,79.16
1309,RMLS,847,"847 Otto Ave, 1",Otto,55102,MN,STP - Saint Paul,127710,9/8/2017 0:00,129900,Exclusive Right,129900,492,"",E2,22x48,625 - St. Paul,17,9/25/2017 0:00,0,9x8,"Living Room, Dining Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Foyer, Laundry, Utility Room","Asphalt Shingles, Age 8 Years or Less",Main,No,None,17,Detached Garage,951,900,Main,13x12,958,2017,951,1,1981,Residential-Single,(TH) Side x Side,0.024,Wall,"Range, Cooktop, Refrigerator, Freezer, Washer, Dryer","","","",Wood,"",Main,10x8,Informal Dining Room,None,1,0,0,0,SF,1,Upper Level Full Bath,12x11,Upper,11x9,Upper,"","","","",2,0,"",175,Yes,58
1310,RMLS,1076,1076 Matilda St,Matilda,55117,MN,STP - Saint Paul,143500,8/22/2017 0:00,129900,Exclusive Right,129900,880,"Wood, Electric, Full",B3,42x122,625 - St. Paul,10,9/1/2017 0:00,0,10x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Recreation Room, Sun Room",Asphalt Shingles,Main,No,"",10,Detached Garage,880,942,Main,15x12,1296,2017,1258,"",1926,Residential-Single,(SF) One Story,0.118,None,"Range, Refrigerator, Washer, Dryer","",Lower Level,"",Vinyl,"",Main,12x10,Living/Dining Room,Full,1,0,0,0,SF,1,Main Floor Full Bath,12x10,Main,11x10,Main,14x13,Lower,"","",3,378,"",0,Unknown,354
1311,RMLS,513,513 Van Buren Ave,Van Buren,55103,MN,STP - Saint Paul,129900,8/17/2017 0:00,129900,Exclusive Right,144900,798,"Wood, Chain Link, Partial",A3,50x125,625 - St. Paul,88,11/13/2017 0:00,0,14x13,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch","Asphalt Shingles, Pitched, Age Over 8 Years",Main,No,"",31,Detached Garage,1266,1630,Main,13x12,1658,2017,1266,"",1891,Residential-Single,(SF) One 1/2 Stories,0.144,None,"Range, Refrigerator","","","",Wood,"",Main,13x10,"Separate/Formal Dining Room, Eat In Kitchen",Full,1,0,0,0,SF,1,Main Floor Full Bath,13x12,Upper,10x8,Upper,9x8,Upper,"","",3,0,Not Assumable,0,Unknown,28
1312,RMLS,1391,1391 Minnehaha Ave E,Minnehaha,55106,MN,STP - Saint Paul,105000,8/16/2017 0:00,129900,Exclusive Right,129900,620,"",E3,67x129,625 - St. Paul,37,9/22/2017 0:00,0,17x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Den",Asphalt Shingles,Main,No,"",37,Detached Garage,1080,962,Main,18x12,1318,2017,1080,"",1912,Residential-Single,(SF) One 1/2 Stories,0.119,Central,"","","","",Metal,"",Main,11x10,Separate/Formal Dining Room,Full,1,0,0,0,SF,1,Main Floor Full Bath,11x10,Main,12x12,Upper,12x8,Upper,"","",3,0,"",0,Unknown,356
1313,RMLS,722,722 Minnehaha Ave W,Minnehaha,55104,MN,STP - Saint Paul,135000,8/10/2017 0:00,129900,Exclusive Right,129900,720,None,A3,30x124,625 - St. Paul,14,8/24/2017 0:00,0,15x16,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Den, Porch","Pitched, Age 8 Years or Less, Metal",Main,No,None,14,Driveway - Gravel,1100,417,Main,14x16,417,2017,1100,"",1900,Residential-Single,(SF) One 1/2 Stories,0.085,None,"Range, Exhaust Fan/Hood, Refrigerator","","","",Vinyl,"",Main,8x10,Separate/Formal Dining Room,Full,1,1,0,0,SF,2,"Main Floor 1/2 Bath, Upper Level Full Bath",8x11,Main,9x16,Upper,9x13,Upper,"","",3,0,Not Assumable,0,No,0
1314,RMLS,1685,1685 Rose Ave E,Rose,55106,MN,STP - Saint Paul,141275,8/9/2017 0:00,129900,Exclusive Right,129900,768,"",E2,50x123,625 - St. Paul,15,8/24/2017 0:00,0,12x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Other","Asphalt Shingles, Age Over 8 Years",Main,No,"",15,"Attached Garage, Driveway - Concrete, Garage Door Opener",1048,1792,Main,17x12,1842,2017,1448,"",1948,Residential-Single,(SF) One 1/2 Stories,0.141,Central,"Range, Refrigerator, Washer, Dryer","",Lower Level,22x18,Shakes,Lower,"","",Eat In Kitchen,"Full, Drainage System, Sump Pump, Day/Lookout Windows, Concrete Block",1,0,1,0,SF,2,Main Floor Full Bath,11x10,Main,11x12,Main,22x10,Upper,"","",3,400,"",0,Unknown,0
1315,RMLS,66,"66 9th St E, 1610",9th,55101,MN,STP - Saint Paul,128000,7/29/2017 0:00,129900,Exclusive Right,129900,720,None,B4,Common,625 - St. Paul,20,8/18/2017 0:00,0,7x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","",Main,No,"Below Ground, Outdoor, Shared",20,"Attached Garage, Covered, Secured, Assigned, Garage Door Opener",720,1028,Main,11x17,1086,2017,720,1610,1983,Residential-Multi-Family,(CC) High Rise (4+ Levels),0.017,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator","","","",Brick/Stone,"","","",Living/Dining Room,None,1,0,0,0,SF,1,Main Floor Full Bath,11x14,Main,"","","","","","",1,0,"",377,Yes,58.2
1316,RMLS,594,594 Ohio St,Ohio,55107,MN,STP - Saint Paul,116500,7/22/2017 0:00,129900,Exclusive Right,139900,756,"",B2,50x130,625 - St. Paul,19,8/10/2017 0:00,0,15x14,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch","",Main,No,"",15,"Detached Garage, Driveway - Asphalt",1138,1482,Main,13x13,1536,2016,1138,"",1900,Residential-Single,(SF) One 1/2 Stories,0.15,Window,"Range, Refrigerator, Washer, Dryer","","","","Wood, Vinyl","",Main,13x10,"","Partial, Stone",1,0,0,1,SF,2,"Main Floor 3/4 Bath, Upper Level Full Bath",13x13,Upper,11x9,Upper,9x8,Main,"","",3,0,"",0,Unknown,54
1317,RMLS,615,615 Minnehaha Ave E,Minnehaha,55130,MN,STP - Saint Paul,119000,7/18/2017 0:00,129900,Exclusive Right,139000,860,"",C3,32x135,625 - St. Paul,55,10/23/2017 0:00,0,11 x 13,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Fifth (5th) Bedroom, Porch, Porch","Asphalt Shingles, Pitched",Main,No,None,31,On-Street Parking Only,1505,1656,Main,14 x 14,1656,2017,1505,"",1889,Residential-Single,(SF) Two Stories,0.1,None,"Range, Refrigerator","","",14 x 16,"Metal, Vinyl",Upper,"","","",Full,2,0,0,0,SF,2,"Main Floor Full Bath, Upper Level Full Bath",10 x 10,Main,12 x 8,Main,12 x 11,Upper,11 x 13,Upper,5,0,Not Assumable,0,Unknown,0
1318,RMLS,161,161 Winifred St W,Winifred,55107,MN,STP - Saint Paul,125000,7/11/2017 0:00,129900,Exclusive Right,139900,760,"Wood, Other",B1,49X117,625 - St. Paul,48,8/28/2017 0:00,0,11 x 10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch",Asphalt Shingles,Main,No,None,13,"Detached Garage, Garage Door Opener",1047,1171,Main,13 x 10,243,2017,1047,"",1887,Residential-Single,(SF) One 1/2 Stories,0.14,Central,"Range, Refrigerator","","Main Level, Lower Level","",Wood,"",Main,13 x 13,"Separate/Formal Dining Room, Breakfast Area","Full, Finished (Livable), Day/Lookout Windows",2,1,0,0,SF,3,"Main Floor Full Bath, Full Basement, Basement",10 x 9,Main,12 x 10,Upper,11 x 10,Upper,"","",3,0,"",0,Unknown,1265.36
1319,RMLS,1334,1334 Taylor Ave W,Taylor,55104,MN,STP - Saint Paul,102000,6/27/2017 0:00,129900,Exclusive Right,139900,730,"",D3,40x134,625 - St. Paul,76,9/12/2017 0:00,0,"","Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch","Asphalt Shingles, Pitched",Main,No,"",43,"Detached Garage, Driveway - Concrete",1134,1456,Main,"",1456,2017,1134,"",1900,Residential-Single,(SF) One 1/2 Stories,0.12,None,Range,"","Main Level, Family Room","","Wood, Metal, Vinyl",Main,Main,"","Separate/Formal Dining Room, Eat In Kitchen",Full,1,1,0,0,SF,2,"Main Floor 1/2 Bath, Upper Level Full Bath","",Upper,"",Upper,"","","","",2,0,"",0,Unknown,0
